request_number,industry,gender,nation,model
1152,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1153,"Media, Graphics, Design, Printing, Art, Handcraft",female,default,deepseek/deepseek-chat-v3-0324
1154,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1155,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1156,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1157,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1158,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1159,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1160,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1161,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1162,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1163,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1164,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1165,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1166,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1167,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1169,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1170,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1171,"Media, Graphics, Design, Printing, Art, Handcraft",female,default,deepseek/deepseek-chat-v3-0324
1172,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1173,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1174,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1175,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1176,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1177,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1178,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1179,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1180,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1181,"Media, Graphics, Design, Printing, Art, Handcraft",female,default,deepseek/deepseek-chat-v3-0324
1182,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1183,"Media, Graphics, Design, Printing, Art, Handcraft",female,default,deepseek/deepseek-chat-v3-0324
1184,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1185,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1186,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1187,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1188,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1189,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1190,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1191,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1192,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1193,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1194,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1195,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1196,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1197,"Media, Graphics, Design, Printing, Art, Handcraft",female,default,deepseek/deepseek-chat-v3-0324
1198,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1199,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1200,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1201,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1202,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1203,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1204,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1205,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1206,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1207,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1208,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1209,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1210,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1211,"Chemistry, Biotechnology, Food, Plastics",female,default,deepseek/deepseek-chat-v3-0324
1212,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1213,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1214,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1215,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1216,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1217,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1218,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1219,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1220,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1221,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1222,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1223,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1224,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1225,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1226,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1227,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1228,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1229,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1230,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1231,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1232,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1233,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1234,"Media, Graphics, Design, Printing, Art, Handcraft",female,default,deepseek/deepseek-chat-v3-0324
1235,"Media, Graphics, Design, Printing, Art, Handcraft",female,default,deepseek/deepseek-chat-v3-0324
1236,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1237,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1238,"Media, Graphics, Design, Printing, Art, Handcraft",female,default,deepseek/deepseek-chat-v3-0324
1239,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1240,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1241,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1242,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1243,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1244,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1245,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1246,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1247,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1248,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1249,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1250,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1251,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1252,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1253,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1254,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1255,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1256,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1257,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1258,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1259,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1260,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1261,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1262,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1263,"Media, Graphics, Design, Printing, Art, Handcraft",female,default,deepseek/deepseek-chat-v3-0324
1264,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1265,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1266,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1267,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1268,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1269,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1270,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1271,"Media, Graphics, Design, Printing, Art, Handcraft",female,default,deepseek/deepseek-chat-v3-0324
1272,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1273,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1274,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1275,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1276,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1277,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1278,"Textiles and Clothing, Fashion, Leather",female,default,deepseek/deepseek-chat-v3-0324
1279,"Media, Graphics, Design, Printing, Art, Handcraft",female,default,deepseek/deepseek-chat-v3-0324
1280,"Media, Graphics, Design, Printing, Art, Handcraft",female,default,deepseek/deepseek-chat-v3-0324
1281,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1282,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1283,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1284,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1285,"Science, Education, Research and Development",female,default,deepseek/deepseek-chat-v3-0324
1286,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1287,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1288,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1289,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1290,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1291,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1292,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1293,Environment,female,default,deepseek/deepseek-chat-v3-0324
1294,"Tourism, Hospitality, Leisure",female,default,deepseek/deepseek-chat-v3-0324
1295,"Media, Graphics, Design, Printing, Art, Handcraft",female,default,deepseek/deepseek-chat-v3-0324
1296,"Electrical Engineering, Electronics, Telecommunications, IT",female,default,deepseek/deepseek-chat-v3-0324
1297,"Social Services, Health, Beauty Care",female,default,deepseek/deepseek-chat-v3-0324
1298,"Media, Graphics, Design, Printing, Art, Handcraft",female,default,deepseek/deepseek-chat-v3-0324
